StateFIPS,CountyFIPS,Name,Total,Employed,Unemployed
55,093,"Pierce County, WI",24617,23645,972
55,095,"Polk County, WI",24806,23701,1105
55,097,"Portage County, WI",39386,37920,1466
55,099,"Price County, WI",6864,6576,288
55,101,"Racine County, WI",99453,94662,4791
55,103,"Richland County, WI",9240,8901,339
55,105,"Rock County, WI",83884,80279,3605
55,107,"Rusk County, WI",6983,6634,349
55,109,"St. Croix County, WI",49537,47714,1823
55,111,"Sauk County, WI",35144,33921,1223
55,113,"Sawyer County, WI",7893,7413,480
55,115,"Shawano County, WI",21235,20375,860
55,117,"Sheboygan County, WI",61579,59535,2044
55,119,"Taylor County, WI",11048,10605,443
55,121,"Trempealeau County, WI",16622,16024,598
55,123,"Vernon County, WI",15716,15158,558
55,125,"Vilas County, WI",9943,9394,549
55,127,"Walworth County, WI",57550,55307,2243
55,129,"Washburn County, WI",7952,7566,386
55,131,"Washington County, WI",77012,74493,2519
55,133,"Waukesha County, WI",224280,216710,7570
55,135,"Waupaca County, WI",26902,25864,1038
55,137,"Waushara County, WI",11447,10886,561
55,139,"Winnebago County, WI",92838,89604,3234
55,141,"Wood County, WI",34518,32929,1589
56,001,"Albany County, WY",20975,20299,676
56,003,"Big Horn County, WY",5540,5263,277
56,005,"Campbell County, WY",24415,22648,1767
56,007,"Carbon County, WY",8363,7969,394
56,009,"Converse County, WY",7879,7385,494
56,011,"Crook County, WY",3740,3567,173
56,013,"Fremont County, WY",20040,18591,1449
56,015,"Goshen County, WY",7029,6784,245
56,017,"Hot Springs County, WY",2425,2308,117
56,019,"Johnson County, WY",4207,3981,226
56,021,"Laramie County, WY",48803,46765,2038
56,023,"Lincoln County, WY",8725,8313,412
56,025,"Natrona County, WY",41016,38073,2943
56,027,"Niobrara County, WY",1338,1294,44
56,029,"Park County, WY",15931,15174,757
56,031,"Platte County, WY",4775,4544,231
56,033,"Sheridan County, WY",16127,15363,764
56,035,"Sublette County, WY",4232,3958,274
56,037,"Sweetwater County, WY",22140,20794,1346
56,039,"Teton County, WY",15247,14715,532
56,041,"Uinta County, WY",9426,8876,550
56,043,"Washakie County, WY",4214,4013,201
56,045,"Weston County, WY",3960,3761,199
72,001,"Adjuntas Municipio, PR",4470,3717,753
72,003,"Aguada Municipio, PR",11907,10245,1662
72,005,"Aguadilla Municipio, PR",14906,12689,2217
72,007,"Aguas Buenas Municipio, PR",6787,5814,973
72,009,"Aibonito Municipio, PR",6673,5680,993
72,011,"Anasco Municipio, PR",8893,7749,1144
72,013,"Arecibo Municipio, PR",23997,20832,3165
72,015,"Arroyo Municipio, PR",5140,4187,953
72,017,"Barceloneta Municipio, PR",5863,5034,829
72,019,"Barranquitas Municipio, PR",7480,6521,959
72,021,"Bayamon Municipio, PR",66356,60399,5957
72,023,"Cabo Rojo Municipio, PR",14168,12405,1763
72,025,"Caguas Municipio, PR",48264,43281,4983
72,027,"Camuy Municipio, PR",9505,8330,1175
72,029,"Canovanas Municipio, PR",16274,14404,1870
72,031,"Carolina Municipio, PR",62164,56791,5373
72,033,"Catano Municipio, PR",7912,7119,793
72,035,"Cayey Municipio, PR",16220,14480,1740
72,037,"Ceiba Municipio, PR",3798,3301,497
72,039,"Ciales Municipio, PR",3839,3220,619
72,041,"Cidra Municipio, PR",15580,13986,1594
72,043,"Coamo Municipio, PR",10868,8903,1965
72,045,"Comerio Municipio, PR",5072,4389,683
72,047,"Corozal Municipio, PR",9250,8114,1136
72,049,"Culebra Municipio, PR",896,866,30
72,051,"Dorado Municipio, PR",12924,11882,1042
72,053,"Fajardo Municipio, PR",11285,9728,1557
72,054,"Florida Municipio, PR",3370,2882,488
72,055,"Guanica Municipio, PR",4142,3394,748
72,057,"Guayama Municipio, PR",12052,10076,1976
72,059,"Guayanilla Municipio, PR",5292,4302,990
72,061,"Guaynabo Municipio, PR",37190,34975,2215
72,063,"Gurabo Municipio, PR",17513,16026,1487
72,065,"Hatillo Municipio, PR",13323,11253,2070
72,067,"Hormigueros Municipio, PR",5621,4933,688
72,069,"Humacao Municipio, PR",17467,15004,2463
72,071,"Isabela Municipio, PR",12613,10835,1778
72,073,"Jayuya Municipio, PR",4221,3675,546
72,075,"Juana Diaz Municipio, PR",15597,13338,2259
72,077,"Juncos Municipio, PR",12462,10817,1645
72,079,"Lajas Municipio, PR",5631,4580,1051
72,081,"Lares Municipio, PR",7412,5980,1432
72,083,"Las Marias Municipio, PR",2865,2439,426
72,085,"Las Piedras Municipio, PR",11365,9835,1530
72,087,"Loiza Municipio, PR",8654,7675,979
72,089,"Luquillo Municipio, PR",6333,5434,899
72,091,"Manati Municipio, PR",11648,10295,1353
72,093,"Maricao Municipio, PR",1955,1657,298
72,095,"Maunabo Municipio, PR",3020,2466,554
72,097,"Mayaguez Municipio, PR",23225,20039,3186
72,099,"Moca Municipio, PR",10745,9073,1672
72,101,"Morovis Municipio, PR",8119,7027,1092
72,103,"Naguabo Municipio, PR",8086,7089,997
72,105,"Naranjito Municipio, PR",7260,6319,941
72,107,"Orocovis Municipio, PR",5204,4397,807
72,109,"Patillas Municipio, PR",4813,3820,993
72,111,"Penuelas Municipio, PR",6120,5099,1021
72,113,"Ponce Municipio, PR",47812,41397,6415
72,115,"Quebradillas Municipio, PR",6079,5109,970
72,117,"Rincon Municipio, PR",4631,3908,723
72,119,"Rio Grande Municipio, PR",17095,15303,1792
72,121,"Sabana Grande Municipio, PR",6446,5424,1022
72,123,"Salinas Municipio, PR",7568,5928,1640
72,125,"San German Municipio, PR",10356,8775,1581
72,127,"San Juan Municipio, PR",135159,124495,10664
72,129,"San Lorenzo Municipio, PR",11910,10418,1492
72,131,"San Sebastian Municipio, PR",10721,8694,2027
72,133,"Santa Isabel Municipio, PR",9898,8244,1654
72,135,"Toa Alta Municipio, PR",26551,24343,2208
72,137,"Toa Baja Municipio, PR",29753,27071,2682
72,139,"Trujillo Alto Municipio, PR",27127,25174,1953
72,141,"Utuado Municipio, PR",6885,5817,1068
72,143,"Vega Alta Municipio, PR",9878,8740,1138
72,145,"Vega Baja Municipio, PR",13733,11829,1904
72,147,"Vieques Municipio, PR",3260,2914,346
72,149,"Villalba Municipio, PR",7815,6235,1580
72,151,"Yabucoa Municipio, PR",9081,7545,1536
72,153,"Yauco Municipio, PR",10735,8719,2016
