FIPS_ST,FIPS_CTY,CPOPARST,AG_ARRST,JURFLAG,COVIND,GRNDTOT,P1TOT,P1VLNT,P1PRPTY,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,OTHASLT,FRGYCNT,FRAUD,EMBEZL,STLNPRP,VANDLSM,WEAPONS,COMVICE,SEXOFF,DRUGTOT,DRGSALE,COCSALE,MJSALE,SYNSALE,OTHSALE,DRGPOSS,COCPOSS,MJPOSS,SYNPOSS,OTHPOSS,GAMBLE,BOOKMKG,NUMBERS,OTGAMBL,OFAGFAM,DUI,LIQUOR,DRUNK,DISORDR,VAGRANT,ALLOTHR,SUSPICN,CURFEW,RUNAWAY
35,039,42428,2,Multiple counties,93.6367,1554,254,70,184,0,3,6,61,27,151,6,0,106,1,6,4,23,15,12,1,6,172,22,17,3,2,0,151,62,72,14,3,0,0,0,0,24,138,4,0,53,0,723,0,2,10
35,041,18870,3,One cnty,63.1744,867,85,46,40,0,4,1,40,11,23,4,1,39,6,18,2,12,10,10,0,3,187,17,4,4,8,2,170,13,99,36,23,0,0,0,0,20,134,26,1,8,0,303,1,0,1
35,043,140270,6,Multiple counties,98.3062,4363,316,150,165,2,4,12,132,63,66,34,2,191,19,29,37,116,75,35,8,1,581,21,9,10,3,0,520,69,382,67,2,0,0,0,0,87,420,64,4,112,0,2266,0,0,1
35,045,116108,4,One cnty,91.2949,11259,1367,372,995,5,14,19,334,36,932,22,5,600,4,35,7,43,52,25,0,11,752,226,111,92,14,10,526,32,371,57,66,0,0,0,0,187,1280,1133,0,185,0,5452,0,0,124
35,047,27574,3,One cnty,100.0,685,98,42,56,1,0,3,38,11,41,3,0,55,1,5,4,7,22,7,0,2,43,9,4,3,2,0,34,13,16,5,0,0,0,0,0,3,64,5,0,53,0,314,0,0,0
35,049,145637,5,Multiple counties,97.3777,6966,755,142,613,0,3,23,115,76,519,17,1,222,11,15,7,66,11,23,4,1,622,73,35,11,27,0,548,143,201,171,34,0,0,0,0,223,520,84,10,84,1,4304,0,0,1
35,051,11094,2,One cnty,100.0,418,70,28,43,2,1,0,25,11,26,4,1,36,2,5,4,4,8,5,0,0,70,4,1,0,2,0,66,12,24,11,19,0,0,0,0,27,23,2,0,18,0,137,0,0,7
35,053,17077,4,One cnty,96.3372,1155,165,34,131,1,0,1,31,35,92,4,0,34,2,1,2,6,9,0,0,1,72,6,5,0,0,0,66,51,15,1,0,0,0,0,0,52,44,10,3,28,1,722,1,0,0
35,055,32771,5,One cnty,74.6153,727,133,48,85,0,1,10,37,9,75,1,0,72,1,2,1,3,10,5,0,0,70,10,2,4,4,0,60,4,51,4,1,0,0,0,0,6,69,20,5,22,1,307,0,0,0
35,057,15249,3,One cnty,88.6233,578,83,47,37,0,3,2,41,12,12,13,0,36,0,1,0,3,7,5,0,1,37,6,2,1,4,0,31,3,14,11,3,0,0,0,0,6,48,14,6,4,1,324,1,0,0
35,059,4119,2,One cnty,60.8663,201,11,7,4,0,0,0,6,1,1,1,1,6,0,1,0,3,1,1,0,1,28,4,1,2,1,0,24,4,18,2,1,0,0,0,0,2,35,2,0,4,0,105,0,0,0
35,061,75218,5,One cnty,99.2104,1663,549,292,257,2,2,3,284,27,143,87,1,96,12,58,6,21,33,17,0,1,195,19,4,6,2,7,176,39,59,8,71,0,0,0,0,16,200,7,0,11,0,439,0,0,0
35,777,0,16,One cnty,100.0,6040,163,73,90,0,3,0,69,17,54,17,2,282,54,5,1,30,25,18,0,6,268,55,6,30,14,3,213,36,151,12,14,0,0,0,0,318,777,228,1915,367,8,1516,52,7,0
36,001,308401,21,One cnty,100.0,9683,2885,574,2311,3,43,156,372,205,2054,43,8,861,131,170,1,153,381,103,17,56,2325,44,0,12,0,24,1808,37,739,4,121,1,1,0,0,2,984,3,0,47,0,1561,0,0,0
36,003,46858,16,One cnty,97.8702,1393,210,37,172,0,6,0,31,56,107,9,1,94,15,59,0,17,85,12,0,21,253,24,1,6,2,15,212,0,148,5,14,0,0,0,0,5,221,7,0,21,0,372,0,0,0
36,005,1460705,8,One cnty,100.0,56420,13693,5003,8690,99,168,1554,3183,1276,6397,920,97,8652,222,881,0,511,3992,1148,199,318,12129,121,6,3,5,8,7459,32,1702,0,543,61,0,0,61,30,983,41,0,1324,55,12182,0,0,0
36,007,193724,13,One cnty,100.0,6236,1603,314,1288,8,28,63,215,275,971,39,3,820,77,129,2,105,343,64,19,53,1587,8,0,1,0,7,1305,4,587,5,340,0,0,0,0,7,393,34,0,247,36,717,0,0,0
36,009,77748,14,Multiple counties,98.7511,2197,450,82,368,1,16,5,60,51,297,18,2,292,9,31,3,9,161,6,0,15,353,20,1,2,1,9,313,1,147,5,29,0,0,0,0,3,336,39,0,67,0,421,0,0,0
36,011,77462,12,One cnty,100.0,1745,429,80,349,0,27,9,44,84,250,12,3,318,21,21,2,21,119,22,10,12,302,1,0,0,0,1,282,2,142,0,28,0,0,0,0,2,211,9,0,52,0,193,0,0,0
36,013,129139,17,One cnty,100.0,5227,1038,176,862,1,14,27,134,107,724,29,2,806,45,92,1,85,424,49,0,22,976,1,0,0,0,1,955,0,383,2,170,0,0,0,0,9,652,65,0,154,0,809,0,0,0
36,015,86124,11,One cnty,100.0,3108,929,102,827,3,12,18,69,60,748,13,6,274,17,99,7,48,146,30,6,26,717,73,73,0,0,0,517,16,301,6,36,0,0,0,0,16,275,2,0,226,0,289,0,0,0
36,017,48229,13,One cnty,100.0,1219,282,45,237,0,9,4,32,43,188,5,1,100,3,25,0,20,135,9,0,18,162,2,0,1,1,0,160,0,72,2,11,0,0,0,0,3,106,1,0,44,0,311,0,0,0
36,019,80553,8,One cnty,100.0,2349,514,66,448,0,10,3,53,60,379,8,1,225,22,37,4,43,108,58,12,22,611,23,0,0,0,7,339,0,157,1,37,0,0,0,0,2,396,12,0,52,0,230,0,0,0
36,021,60806,15,One cnty,98.3356,1729,304,56,248,0,13,8,35,40,199,7,2,182,13,23,0,14,89,18,0,10,704,4,0,0,0,4,693,1,378,0,57,0,0,0,0,2,174,13,0,22,0,161,0,0,0
36,023,48022,8,One cnty,100.0,2148,409,45,364,1,6,11,27,43,321,0,0,219,15,28,1,35,95,29,1,21,381,25,9,0,0,0,314,20,119,5,8,0,0,0,0,7,183,286,0,106,0,332,0,0,0
36,025,46187,14,One cnty,96.5661,1385,222,58,164,0,16,3,38,40,117,7,0,175,9,49,2,16,68,17,0,7,404,26,2,0,0,16,367,2,196,0,19,0,0,0,0,0,153,23,0,32,0,207,0,0,0
36,027,293404,23,One cnty,99.5164,5977,1326,248,1078,3,22,52,170,112,945,20,1,515,73,100,0,58,263,76,1,34,1570,14,6,0,0,7,1083,13,425,1,145,0,0,0,0,20,1119,22,0,82,7,711,0,0,0
36,029,916375,31,Multiple counties,100.0,30583,7932,1850,6083,20,66,551,1212,755,4921,384,22,3218,145,612,0,393,1531,398,71,138,6664,19,0,0,0,10,4640,60,1094,4,530,14,1,0,13,20,2166,78,0,388,20,6793,0,0,0
36,031,36615,8,Multiple counties,100.0,999,131,34,97,1,2,0,31,29,64,3,1,125,10,38,0,8,71,10,0,10,270,9,0,0,1,8,198,1,103,0,20,0,0,0,0,1,167,16,0,20,0,122,0,0,0
36,033,51585,8,Multiple counties,100.0,1416,250,40,210,0,11,1,28,28,177,5,0,163,5,17,0,16,90,15,0,15,446,53,0,2,0,10,286,0,117,0,24,0,0,0,0,0,154,10,0,39,0,195,0,0,0
36,035,53221,7,Multiple counties,100.0,1580,332,68,264,1,15,8,44,34,225,4,1,202,7,44,2,12,78,11,0,10,234,15,9,0,0,6,201,4,74,0,19,0,0,0,0,1,165,1,0,93,0,387,0,0,0
36,037,58209,10,Multiple counties,100.0,1735,375,58,317,0,11,7,40,51,250,13,3,189,12,20,0,26,70,30,0,16,370,17,0,0,0,0,286,0,131,0,27,0,0,0,0,1,198,129,0,16,0,282,0,0,0
36,039,47019,14,One cnty,96.5822,1722,259,46,212,0,6,3,36,48,158,5,1,163,12,29,0,9,81,21,0,13,617,6,0,4,0,2,518,0,166,0,38,0,0,0,0,2,337,2,0,49,0,128,0,0,0
36,041,4657,6,One cnty,100.0,130,10,5,5,0,1,0,4,1,4,0,0,8,1,1,0,0,7,2,0,0,65,0,0,0,0,0,65,0,57,0,4,0,0,0,0,0,21,0,0,1,0,14,0,0,0
36,043,62545,16,Multiple counties,95.8254,1457,337,50,287,0,4,3,43,26,247,11,2,150,7,29,0,21,109,18,0,8,267,4,0,0,0,3,250,0,154,4,15,3,3,0,0,1,199,4,0,35,0,270,0,0,0
36,045,117080,18,One cnty,100.0,3016,628,87,541,2,13,4,68,59,470,11,1,347,25,49,1,59,205,58,4,33,489,1,0,1,0,0,457,0,191,6,56,0,0,0,0,0,411,6,0,132,0,568,0,0,0
36,047,2635933,7,One cnty,100.0,101813,24710,9029,15682,178,303,2804,5744,2302,11543,1661,175,15612,400,1590,0,922,7203,2071,359,574,21888,218,11,6,9,14,13460,58,3071,0,980,110,0,0,110,54,1775,74,0,2388,99,21983,0,0,0
36,049,26758,6,One cnty,100.0,462,78,10,68,0,3,0,7,19,48,1,0,57,1,11,2,11,20,6,0,5,86,0,0,0,0,0,72,1,33,2,4,0,0,0,0,1,95,3,0,15,0,71,0,0,0
36,051,64186,13,One cnty,100.0,2187,261,52,209,2,7,7,36,25,179,5,0,175,16,25,0,21,78,31,10,21,747,10,2,6,0,2,665,6,323,1,68,0,0,0,0,1,269,35,0,58,0,438,0,0,0
36,053,71064,14,One cnty,100.0,1854,391,64,327,2,24,6,32,42,263,16,6,184,29,33,0,20,116,22,2,16,417,6,0,3,0,3,360,0,175,8,33,0,0,0,0,0,164,29,0,39,0,390,0,0,0
36,055,745585,19,One cnty,100.0,16797,4786,1114,3672,22,70,319,702,371,3047,228,26,3177,85,237,2,217,1320,276,63,109,2422,12,0,3,0,1,1732,2,645,1,162,10,0,0,10,14,1533,45,0,588,29,1883,0,0,0
36,057,49187,12,One cnty,100.0,1630,380,46,334,1,10,8,27,45,279,10,0,185,13,38,0,13,75,15,5,15,399,42,35,0,0,2,321,0,127,0,12,0,0,0,0,0,178,4,0,48,0,262,0,0,0
36,059,1356246,29,One cnty,100.0,18792,4973,1361,3612,65,27,437,831,391,3138,58,25,1658,481,146,0,190,1036,511,22,90,5948,432,138,26,0,0,1608,654,730,1,79,12,5,1,6,24,2027,3,0,92,0,1579,0,0,0
36,061,1652805,9,One cnty,100.0,63872,15497,5663,9834,112,190,1758,3603,1443,7239,1041,110,9790,257,998,0,580,4518,1300,225,360,13739,137,7,4,5,9,8454,37,1935,0,616,69,0,0,69,34,1116,47,0,1498,62,13784,0,0,0
36,063,210491,16,One cnty,100.0,5920,1781,393,1387,2,19,93,279,179,1142,62,4,777,19,86,0,84,367,64,5,38,1177,0,0,0,0,0,1094,23,366,1,147,4,0,0,4,5,641,10,0,191,0,670,0,0,0
36,065,230500,22,One cnty,99.9265,8036,1672,322,1350,3,38,58,223,126,1188,33,3,1168,27,82,3,73,601,117,56,86,1636,12,0,1,0,11,1142,60,545,12,214,0,0,0,0,27,596,22,0,282,0,1586,0,0,0
36,067,465564,25,One cnty,100.0,18756,4177,863,3314,29,46,224,564,397,2651,237,29,1508,170,173,2,178,802,219,83,81,4500,37,0,6,3,20,3326,16,1496,5,419,9,0,0,9,5,1292,52,0,138,4,5361,0,0,0
36,069,109105,14,One cnty,96.31,2858,752,100,652,0,31,19,49,69,559,20,4,170,54,40,1,47,138,23,2,24,419,14,10,3,0,1,335,11,132,3,27,0,0,0,0,39,377,1,0,44,0,725,0,0,0
36,071,375993,41,One cnty,99.6694,12260,2698,472,2226,8,31,107,326,191,1985,45,5,993,122,196,2,125,516,155,52,94,4152,546,531,0,0,8,2891,183,1476,1,245,0,0,0,0,7,1182,84,0,270,26,1586,0,0,0
36,073,41061,11,One cnty,100.0,1197,266,49,217,0,9,8,32,27,179,11,0,206,8,35,0,19,78,9,0,10,202,13,0,1,0,12,172,1,110,0,21,0,0,0,0,3,137,1,0,27,0,196,0,0,0
36,075,118961,13,One cnty,100.0,3638,901,171,730,0,45,19,107,99,610,18,3,308,20,33,0,68,263,36,6,54,627,15,1,1,2,8,550,7,217,8,64,0,0,0,0,4,421,4,0,133,0,759,0,0,0
36,077,59929,8,One cnty,100.0,1649,262,43,219,0,4,4,35,32,168,15,4,111,13,15,0,13,79,14,0,11,317,0,0,0,0,0,313,8,142,1,22,0,0,0,0,6,205,43,0,67,0,492,0,0,0
36,079,98238,13,One cnty,98.0099,1796,161,33,128,0,2,10,21,18,103,7,0,115,10,10,0,14,63,20,0,4,537,25,3,1,0,0,470,11,154,1,26,0,0,0,0,3,494,0,0,22,0,343,0,0,0
36,081,2342778,7,One cnty,100.0,90490,21962,8024,13938,158,269,2492,5105,2046,10260,1476,156,13876,356,1413,0,819,6402,1841,319,510,19454,194,10,6,8,13,11963,52,2729,0,871,98,0,0,98,48,1577,66,0,2123,88,19538,0,0,0
36,083,159384,17,One cnty,100.0,4504,1135,240,895,12,11,51,166,126,712,48,9,497,40,58,0,58,389,39,21,43,1132,12,0,0,0,6,901,26,464,5,67,0,0,0,0,1,502,18,0,60,0,509,0,0,0
36,085,474695,5,One cnty,100.0,18335,4450,1626,2824,32,55,505,1034,415,2079,299,32,2812,72,286,0,166,1297,373,65,103,3942,39,2,1,2,3,2424,10,553,0,177,20,0,0,20,10,320,13,0,430,18,3959,0,0,0
36,087,326643,19,One cnty,100.0,4505,1115,271,844,2,27,69,173,55,761,26,1,404,49,52,0,61,250,42,46,44,1211,12,9,0,0,3,1164,11,515,0,124,2,0,1,1,2,648,20,0,104,0,455,0,0,0
36,089,110113,15,One cnty,95.1187,2883,607,103,504,1,19,18,66,71,425,8,0,326,24,27,2,51,150,49,0,25,727,26,1,1,0,3,611,1,272,2,75,0,0,0,0,6,345,10,0,81,0,451,0,0,0
36,091,225997,13,One cnty,100.0,4289,932,165,766,0,25,17,123,78,667,21,0,522,31,74,2,32,246,31,6,26,1120,9,0,0,0,5,822,3,190,0,41,0,0,0,0,1,844,13,0,57,1,351,0,0,0
36,093,153524,14,One cnty,100.0,4807,1506,388,1118,8,26,77,277,137,939,36,6,825,38,93,0,86,453,51,24,28,741,41,0,1,0,9,465,2,147,0,42,0,0,0,0,1,263,2,0,72,8,614,0,0,0
36,095,30860,9,One cnty,100.0,775,173,25,148,0,9,5,11,28,113,3,4,99,9,7,3,11,58,9,0,13,156,2,0,2,0,0,151,0,113,3,5,0,0,0,0,1,105,4,0,4,0,122,0,0,0
36,097,18042,7,One cnty,100.0,539,89,10,79,0,1,0,9,18,60,1,0,38,1,6,0,2,13,3,0,3,83,2,0,0,0,2,77,0,41,7,5,0,0,0,0,0,64,2,0,196,0,38,0,0,0
36,099,34522,10,One cnty,100.0,961,177,17,160,0,3,3,11,16,139,2,3,101,6,16,0,22,40,19,5,11,222,0,0,0,0,0,218,0,74,0,38,0,0,0,0,1,156,6,0,18,0,160,0,0,0
36,101,96718,16,One cnty,100.0,2680,502,89,413,2,15,5,67,62,336,14,1,177,29,32,0,24,165,45,5,35,557,21,1,2,0,13,497,26,215,3,41,1,1,0,0,9,381,14,0,105,1,596,0,0,0
36,103,1492991,31,One cnty,97.636,29100,6397,1182,5215,17,118,349,698,486,4536,176,17,3374,362,566,0,508,1197,353,42,149,7819,275,56,3,2,29,6322,22,828,3,276,11,2,0,9,227,3837,31,0,212,406,3607,0,0,0
36,105,73885,10,One cnty,100.0,2592,516,117,399,13,14,16,74,68,320,10,1,284,11,45,0,30,110,39,0,31,715,6,0,6,0,0,564,9,183,0,71,0,0,0,0,0,299,15,0,53,2,441,0,0,0
36,107,48810,8,One cnty,100.0,838,156,36,120,0,6,3,27,27,89,4,0,126,6,8,0,11,61,7,0,9,185,1,0,1,0,0,164,0,96,0,21,0,0,0,0,0,125,5,0,20,0,119,0,0,0
36,109,104871,12,One cnty,39.2406,3930,670,95,575,2,14,22,56,56,507,10,2,302,69,45,0,76,143,39,2,24,927,12,2,0,0,5,779,11,256,7,66,0,0,0,0,4,408,256,0,87,6,872,0,0,0
36,111,178502,24,One cnty,100.0,6750,865,192,673,4,21,24,143,79,575,17,2,548,83,103,17,49,363,64,10,33,1881,4,0,2,0,2,1785,15,507,16,84,0,0,0,0,43,838,7,0,203,0,1643,0,0,0
36,113,64064,7,One cnty,100.0,2288,611,69,542,2,17,10,40,28,511,2,1,246,15,35,1,30,122,12,0,16,531,1,0,0,0,1,455,0,133,0,34,0,0,0,0,3,252,8,0,33,0,372,0,0,0
36,115,61610,13,One cnty,99.3037,1684,198,60,138,0,21,6,33,28,103,5,1,229,8,49,0,11,83,17,1,14,596,5,0,0,0,5,542,0,294,1,35,0,0,0,0,1,209,24,0,30,0,213,0,0,0
36,117,90389,15,One cnty,100.0,1628,400,70,330,1,11,9,49,68,254,8,0,247,11,28,0,12,136,16,1,24,368,9,0,0,0,9,357,0,192,0,43,0,0,0,0,0,150,4,0,44,0,185,0,0,0
36,119,975138,52,One cnty,100.0,16183,3744,1140,2604,16,47,399,677,297,2233,51,22,1554,271,185,0,207,858,238,26,143,3738,284,180,14,0,18,2854,48,991,5,258,7,0,0,7,54,1907,25,0,768,25,2432,0,0,0
36,121,40655,10,Multiple counties,100.0,768,144,46,98,4,6,1,35,14,78,4,2,68,3,28,0,2,48,37,0,6,180,25,0,2,0,8,127,0,61,0,26,0,0,0,0,1,93,6,0,9,0,143,0,0,0
36,123,24823,6,One cnty,100.0,643,63,7,56,0,1,1,5,9,45,2,0,59,8,27,1,3,28,5,0,10,125,19,3,0,2,12,83,3,55,1,2,0,0,0,0,11,78,50,0,29,0,146,0,0,0
36,777,0,2,One cnty,100.0,288,80,11,69,0,0,0,11,4,59,6,0,24,7,2,0,0,2,2,0,0,30,20,11,8,0,1,10,4,5,0,1,0,0,0,0,4,39,0,0,6,0,92,0,0,0
37,001,159202,9,Multiple counties,100.0,5303,1011,285,726,17,5,42,221,155,551,17,3,1110,22,203,42,53,105,70,1,30,186,8,4,4,0,0,178,49,110,3,15,0,0,0,0,43,740,31,0,72,0,1582,0,0,0
37,003,37345,4,One cnty,99.0726,1426,163,30,133,5,4,1,20,40,89,4,0,132,0,7,2,4,0,4,0,3,22,2,0,1,0,0,20,2,13,3,3,0,0,0,0,27,125,4,0,22,0,911,0,0,0
37,005,10778,5,One cnty,84.0601,318,43,12,31,0,0,1,11,8,21,1,0,35,4,5,0,4,2,4,0,1,21,2,0,1,0,0,19,4,8,1,5,0,0,0,0,2,28,1,0,2,0,163,0,0,0
37,007,25546,7,One cnty,82.4239,1522,369,82,287,6,3,6,66,92,187,8,0,297,13,34,2,20,55,34,0,4,112,24,6,14,0,4,88,18,47,3,20,0,0,0,0,8,109,4,0,64,0,397,0,0,0
37,009,26977,6,One cnty,99.5956,744,93,29,64,0,3,0,26,11,52,1,0,133,1,12,1,6,18,6,0,0,22,9,3,1,1,4,13,0,8,0,4,0,0,0,0,7,90,0,0,6,0,349,0,0,0
37,011,17631,8,Multiple counties,97.2251,489,86,22,64,0,1,0,21,10,46,6,2,58,1,4,2,1,10,6,0,1,40,3,0,1,1,1,37,5,9,12,11,0,0,0,0,9,72,1,0,14,0,184,0,0,0
37,013,47630,10,One cnty,98.3393,1768,349,85,263,9,10,9,57,76,180,5,2,285,8,92,4,6,32,30,0,9,186,15,4,9,1,0,172,53,103,10,6,0,0,0,0,21,155,23,0,62,0,505,0,0,0
37,015,19997,6,One cnty,94.4129,612,87,39,48,6,1,4,28,16,29,3,0,64,3,7,1,5,7,7,0,5,22,8,6,2,0,0,13,5,7,0,2,0,0,0,0,32,56,2,0,6,0,307,0,0,0
37,017,34155,8,One cnty,2.2779,1658,212,54,158,3,2,7,43,47,106,4,1,183,5,37,2,12,21,25,1,4,135,14,7,4,2,2,121,20,80,5,16,1,0,0,0,30,543,8,0,21,0,417,0,0,0
37,019,125925,15,One cnty,69.6819,2708,467,76,392,1,3,12,60,62,324,6,0,283,10,66,6,21,38,43,0,3,204,11,7,3,0,1,193,32,133,11,17,0,0,0,0,11,450,17,0,35,0,1053,0,0,1
37,021,256188,13,One cnty,99.4617,9125,2043,451,1592,9,5,73,364,332,1224,33,2,1644,52,386,67,147,176,154,13,47,322,50,14,24,0,12,272,46,147,7,73,1,1,0,0,381,1180,212,0,492,0,1809,0,0,0
37,023,88034,9,Multiple counties,97.1125,6048,1453,269,1184,14,7,26,222,301,847,29,7,1115,31,240,21,114,96,101,2,19,176,3,2,1,0,0,173,18,92,5,58,0,0,0,0,56,474,32,0,45,0,2072,0,0,0
37,025,209828,5,Multiple counties,100.0,8328,1462,182,1280,5,2,60,115,152,1106,20,2,945,37,263,29,86,130,139,12,36,556,92,42,36,0,13,464,74,357,6,27,12,4,0,8,157,1157,241,0,166,0,2899,0,0,0
37,027,80540,6,Multiple counties,100.0,4451,975,164,811,1,4,11,148,233,546,30,2,699,36,202,14,104,105,80,2,4,35,3,1,0,0,2,32,3,22,2,6,0,0,0,0,132,233,12,0,51,0,1755,0,0,12
37,029,10331,4,Multiple counties,100.0,200,16,10,6,0,0,2,8,3,3,0,0,37,1,16,1,2,3,2,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,37,2,0,4,0,75,0,0,0
37,031,69331,13,One cnty,69.2886,1415,201,34,167,1,0,6,27,25,135,2,4,209,1,26,7,5,25,29,0,4,195,45,17,14,10,3,151,27,99,11,15,0,0,0,0,3,431,3,0,51,0,223,0,0,2
37,033,22797,3,One cnty,100.0,552,99,44,55,3,5,1,35,19,32,4,0,134,5,10,0,1,11,8,0,0,24,8,1,7,0,0,16,9,5,0,1,0,0,0,0,4,51,0,0,7,0,198,0,0,0
37,035,156056,11,Multiple counties,99.4146,6779,1555,314,1241,16,2,61,235,341,871,26,3,1004,37,251,31,120,100,142,2,32,641,49,31,2,4,12,592,207,210,48,126,1,0,0,1,348,475,23,0,128,0,1887,0,0,0
37,037,70704,5,Multiple counties,92.6683,1338,246,53,192,1,4,4,44,26,162,4,0,250,4,37,3,13,14,26,0,7,100,30,7,10,1,12,70,7,54,2,7,0,0,0,0,13,178,7,0,49,0,389,0,0,2
37,039,27132,5,One cnty,99.4637,1018,213,34,179,1,3,3,27,39,131,9,0,165,1,22,2,19,15,12,0,6,87,12,1,5,0,6,74,5,19,4,46,0,0,0,0,4,73,7,0,17,0,374,0,0,0
37,041,14327,4,One cnty,100.0,464,97,26,71,1,1,2,22,29,40,1,1,82,3,10,6,5,17,14,0,0,22,6,4,1,1,0,16,4,12,0,0,0,0,0,0,1,28,1,0,20,0,158,0,0,0
37,043,10728,3,One cnty,100.0,286,37,9,28,0,0,1,8,12,15,1,0,37,0,4,2,5,3,5,0,1,22,2,0,1,0,1,19,0,5,1,13,0,0,0,0,12,25,1,0,5,0,127,0,0,0
37,045,97771,7,Multiple counties,84.62,1985,424,118,306,14,0,10,94,58,239,9,0,358,8,46,5,18,32,46,1,9,77,7,3,3,0,0,70,15,43,4,8,1,0,0,1,19,310,12,0,31,0,584,0,0,3
37,047,56457,10,One cnty,94.1159,2158,484,157,326,8,1,25,123,98,213,12,3,229,6,93,2,22,35,43,1,4,167,25,9,9,4,3,142,48,66,21,7,0,0,0,0,8,139,7,0,28,0,891,0,0,0
37,049,103367,9,One cnty,96.324,1745,346,44,302,0,0,15,29,50,247,3,2,220,6,48,1,21,28,31,0,0,303,47,22,17,0,7,257,48,172,2,35,0,0,0,0,0,248,4,0,35,0,452,0,0,0
37,051,324623,9,One cnty,97.6212,12082,3805,988,2817,65,53,298,572,431,2350,18,19,2005,117,507,96,119,156,234,44,42,259,53,23,30,0,0,206,70,124,2,10,5,1,0,4,183,1972,31,0,122,0,2385,0,0,0
37,053,25599,3,One cnty,100.0,899,92,23,69,0,0,0,23,26,41,2,0,255,2,13,1,14,15,7,0,3,37,9,1,7,1,0,28,7,18,2,1,0,0,0,0,2,119,6,0,11,0,323,0,0,0
37,055,36013,10,One cnty,91.6877,1732,287,38,249,0,2,2,33,48,198,2,0,208,4,30,5,10,46,31,0,9,70,2,1,1,0,0,68,8,51,6,4,0,0,0,0,4,378,73,0,55,0,524,0,0,0
37,057,159746,5,Multiple counties,100.0,7829,1906,300,1606,13,4,55,228,438,1141,21,6,1085,33,319,40,97,107,139,0,38,560,23,12,5,3,3,537,102,343,30,62,9,2,0,7,409,519,69,0,253,0,2245,0,0,0
37,059,41853,5,One cnty,88.4082,1226,229,40,189,1,3,2,33,80,101,7,0,223,7,47,0,12,32,8,0,5,153,1,0,0,0,0,152,18,122,4,7,0,0,0,0,72,96,27,0,13,0,302,0,0,0
37,061,59208,9,Multiple counties,95.9967,739,123,33,90,1,0,2,30,40,45,4,0,72,5,12,0,9,23,36,0,7,137,46,25,18,0,3,91,30,48,3,11,0,0,0,0,17,153,1,0,10,0,132,0,0,0
37,063,303212,8,Multiple counties,100.0,5839,1451,470,981,28,6,140,296,244,723,9,5,921,68,206,60,80,89,119,2,18,245,33,19,12,0,1,212,58,135,3,16,0,0,0,0,205,793,16,0,26,0,1539,0,0,0
37,065,37299,7,Multiple counties,94.5602,2408,427,128,299,13,4,37,74,71,217,10,1,281,19,103,9,22,42,62,0,1,281,1,1,0,0,0,279,110,158,8,4,0,0,0,0,22,150,14,0,45,0,931,0,0,0
37,067,372063,9,Multiple counties,100.0,20677,3929,483,3446,24,16,98,345,370,3040,28,8,2193,34,397,64,247,262,319,72,58,1773,188,103,79,2,4,1585,344,1147,36,59,6,6,0,0,40,2174,674,0,314,0,7441,0,0,678
37,069,63157,8,Multiple counties,97.1328,1141,220,62,158,7,3,7,45,77,68,10,3,92,9,28,4,10,15,32,0,3,242,44,21,19,0,3,198,91,94,5,8,0,0,0,0,11,167,5,0,17,0,286,0,0,0
37,071,213868,15,One cnty,92.3916,9055,2097,369,1728,9,5,91,264,194,1480,53,1,1278,44,236,16,96,170,149,16,12,1410,178,49,64,45,20,1232,251,763,47,170,18,2,0,16,36,651,31,0,243,3,2549,0,0,0
37,073,11292,4,One cnty,0.0,360,62,16,45,1,0,3,12,14,29,2,0,54,2,14,1,4,6,5,0,2,19,3,1,1,0,1,16,3,9,1,3,0,0,0,0,13,35,2,0,5,0,136,0,0,0
37,075,8567,3,One cnty,83.3333,261,34,12,22,0,0,0,12,6,16,0,0,24,0,2,0,4,7,0,0,0,49,4,0,2,0,1,45,1,22,1,21,0,0,0,0,11,21,2,0,8,0,99,0,0,0
37,077,58887,7,One cnty,94.0123,1898,392,86,306,1,0,11,73,92,202,9,2,251,12,72,3,41,36,49,0,4,296,163,63,86,14,0,132,40,87,4,1,1,0,0,1,3,181,4,0,46,0,504,0,0,1
37,079,21090,4,One cnty,7.4443,996,108,29,79,2,1,3,23,26,49,2,1,102,3,21,2,7,12,14,0,2,78,8,4,2,1,1,70,11,47,3,9,0,0,0,0,20,360,3,0,11,0,253,0,0,0
37,081,531233,9,Multiple counties,100.0,27564,5432,1251,4181,33,23,371,824,973,3175,8,24,3659,168,991,131,336,463,572,31,54,2065,276,118,133,4,20,1789,365,1319,20,85,2,1,0,1,439,2986,288,0,572,0,9373,0,0,1
37,083,52056,9,One cnty,92.2737,3200,784,178,606,9,7,24,137,61,530,13,2,505,18,93,8,56,72,75,1,7,239,12,5,7,0,0,227,99,116,5,7,0,0,0,0,14,163,30,0,107,0,1028,0,0,0
37,085,130883,9,Multiple counties,89.9842,3864,939,204,734,8,16,47,133,220,485,22,7,706,30,144,8,44,63,66,5,24,243,25,2,13,9,1,218,55,107,15,41,0,0,0,0,120,347,22,0,49,0,1053,0,0,0
